stock_no,name,currency,volume,close
19205,MB-GEG @EC2001B,HKD,0,
19209,HSHSCEI@EP2003C,HKD,0,0.021
19222,JP-SUNY@EP2009A,HKD,0,0.017
19261,MB-CKH @EC2003A,HKD,900000,0.085
19277,VTCSHEN@EC2001A,HKD,0,
19284,SG-YZCM@EC2002A,HKD,1340000,0.114
19295,MBMTUAN@EC2105A,HKD,0,1.01
19296,MBCMLES@EC2106A,HKD,820000,0.223
19298,MB-SHPC@EC2005A,HKD,140000,0.038
19299,MBXIAMI@EC2106A,HKD,832000,0.3
19300,MB-CTWR@EC2106A,HKD,120000,0.232
19306,JP-HSI @EC2001A,HKD,16250000,0.026
19322,BITENCT@EP2002A,HKD,0,0.02
19339,JP-SMIC@EC2001A,HKD,1285000,0.36
19340,JPTENCT@EP2002B,HKD,0,0.01
19344,JP-CRCH@EC2002A,HKD,0,0.465
19358,GSTENCT@EP2002A,HKD,0,0.01
19379,MBGEELY@EC2001B,HKD,0,
19388,JPHSCEI@EP2003A,HKD,0,0.017
19400,JP-COVS@EC2001A,HKD,3524000,0.116
19417,HTTENCT@EP2003A,HKD,0,0.01
19420,CSTENCT@EP2002A,HKD,0,0.01
19439,MB-CPIC@EC2002A,HKD,26000,0.32
19445,MBCMOLY@EC2001A,HKD,0,
19446,MB-ZAOL@EC2005A,HKD,4000,0.75
19450,MBXIAMI@EC2001A,HKD,0,
19451,MB-CRSC@EC2006A,HKD,260000,0.033
19452,MB-CUNI@EC2001A,HKD,0,
19469,JPHSCEI@EC2003B,HKD,60000,0.2
19476,JPFTA50@EC2003B,HKD,310500,0.305
19482,VTTENCT@EP2002A,HKD,0,0.014
19496,SGTENCT@EP2002B,HKD,0,0.01
19519,BPCSA50@EC2004A,HKD,240000,0.295
19545,JP-YZCM@EC2001A,HKD,98000,0.029
19563,SG-GWMC@EC2004A,HKD,310000,0.109
19578,MB-CLIT@EC2004A,HKD,148000,0.29
19579,JPPINAN@EC2012A,HKD,12300000,0.129
19580,MB-IGG @EC2005A,HKD,0,0.011
19581,MBBOCOM@EC2003A,HKD,0,0.042
19592,MB-CTWR@EC2002A,HKD,876000,0.011
19606,CS-CGDN@EC2002B,HKD,600000,0.123
19607,VT-GAC @EC2004A,HKD,0,0.232
19608,VT-CMBC@EC2001A,HKD,0,
19611,VTSANDS@EC2001B,HKD,0,
19629,GSPINAN@EC2101A,HKD,400000,0.126
19635,BPSUNAC@EC2001A,HKD,0,
19637,BPCNOOC@EC2003A,HKD,0,0.062
19638,VTHK&amp;CG@EC2007A,HKD,0,0.032
19643,VT-AAC @EC2009A,HKD,0,0.45
19650,BPTENCT@EC2001H,HKD,0,
19651,BPTENCT@EC2004C,HKD,0,0.275
19654,BP-HSBC@EC2002A,HKD,0,0.01
19656,BP-CMOB@EC2002A,HKD,0,0.014
19657,BP-GEG @EC2001A,HKD,0,
19661,HSTENCT@EP2002A,HKD,0,0.01
19664,BPCITSE@EC2001A,HKD,4325000,0.01
19686,BIHSCEI@EP2003A,HKD,0,0.016
19693,CS-CRRC@EC2011A,HKD,20000,0.114
19696,JPPINAN@EC2012B,HKD,0,1.0
19714,GS-CUNI@EC2012A,HKD,0,0.056
19718,VTLENOV@EC2001A,HKD,0,0.014
19731,MBHK&amp;CG@EC2004A,HKD,610000,0.019
19733,MBCITSE@EP2004C,HKD,0,0.02
19734,MBWREIC@EC2002A,HKD,0,0.02
19738,JP-AIA @EC2006A,HKD,1110000,0.188
19748,VT-CKA @EC2001A,HKD,0,
19749,VT-HKEX@EC2001B,HKD,0,
19756,SG-COVS@EC2001A,HKD,32000,0.101
19763,SG-CGDN@EC2002B,HKD,54240000,0.119
19768,JP-CRCC@EC2012A,HKD,1415000,0.044
19772,MBKSOFT@EC2001A,HKD,0,
19775,MBKINGB@EC2005A,HKD,10000,0.52
19776,MBLENOV@EC2001A,HKD,0,
19779,HSPINAN@EC2012A,HKD,150000,0.128
19780,BIHSCEI@EC2003B,HKD,0,0.2
19782,JP-MGMC@EC2003A,HKD,13176000,0.151
19788,JP-LINK@EC2009A,HKD,1900000,0.056
19792,CSPINAN@EC2012A,HKD,0,0.14
19795,MBXIAMI@EC2001B,HKD,0,
19805,GS-CUNI@EC2003A,HKD,0,0.01
19809,HTMTUAN@EC2004A,HKD,0,0.84
19811,CSXIAMI@EC2007A,HKD,18016000,0.244
19812,CS-AIA @EC2006A,HKD,8190000,0.182
19820,BP-HKEX@EC2002A,HKD,15370000,0.028
19824,BP-HKEX@EC2004A,HKD,29075000,0.067
19828,SG-MGMC@EC2003A,HKD,5200000,0.201
19835,SGXIAMI@EC2005A,HKD,586000,0.28
19837,VT-HSI @EC2001A,HKD,170000,0.022
19839,UBPINAN@EC2012A,HKD,0,0.14
19840,JPPINAN@EC2010A,HKD,5000,1.11
19843,MB-HSBC@EC2001B,HKD,0,
19845,MB-CMOB@EP2001A,HKD,0,
19846,MB-CMOB@EC2001B,HKD,0,
19847,MB-MTRC@EC2001A,HKD,0,
19848,SGPINAN@EC2012A,HKD,0,0.134
19849,MBPETCH@EC2001A,HKD,0,
19852,MBCP&amp;CC@EC2001A,HKD,0,
19853,MBFOPHA@EC2005A,HKD,1950000,0.17
19854,MB-NWD @EC2008A,HKD,0,0.038
19873,GS-WYNN@EC2003A,HKD,352000,0.36
19879,SGHSCEI@EC2003B,HKD,0,0.186
19897,MB-BYD @EP2201A,HKD,0,0.221
19898,MBCSAIR@EC2005A,HKD,760000,0.128
19907,BI-SBPH@EC2009A,HKD,0,0.47
19920,GSPINAN@EC2012A,HKD,100000,0.133
19921,HS-YZCM@EC2002A,HKD,1600000,0.117
19932,HS-CUNI@EC2003A,HKD,0,0.012
19935,HS-WYNN@EC2002A,HKD,5488000,0.167
19938,CS-CICC@EC2001A,HKD,15364000,0.091
19939,CSNDPHL@EC2004A,HKD,0,0.375
19941,JP-HKEX@EP2006A,HKD,12570000,0.037
19950,SG-LINK@EP2008A,HKD,0,0.153
19954,GSCITSE@EC2003A,HKD,200000,0.325
19959,GS-COVS@EC2001A,HKD,5200000,0.096
19961,GS-GWMC@EC2003A,HKD,2265000,0.098
19964,GSXIAMI@EC2012A,HKD,2916000,0.26
19965,VT-BOCL@EC2002A,HKD,3500000,0.068
19966,VT-CMB @EC2001A,HKD,0,
19967,HSCITSE@EC2003A,HKD,0,0.325
19969,HSCLIFE@EC2004A,HKD,0,0.265
19975,HSHSCEI@EC2003D,HKD,500000,0.193
19976,HSGEELY@EC2004A,HKD,2960000,0.176
19977,MBPINAN@EC2001B,HKD,0,
19979,MB-CSPC@EP2003A,HKD,0,0.011
19981,MB-SGC @EP2004A,HKD,1440000,0.113
19984,BI-COVS@EC2001A,HKD,1740000,0.086
19992,BI-YZCM@EC2002A,HKD,0,0.104
20004,JP-CUNI@EC2003A,HKD,0,0.01
20024,MBTENCT@EC2001B,HKD,0,
20025,MBTENCT@EC2001C,HKD,0,
20029,MBTENCT@EC2001D,HKD,0,
20030,MBPINAN@EP2001C,HKD,0,
20031,MB-CCB @EC2001B,HKD,0,
20037,UBHSCEI@EC2004A,HKD,9980000,0.181
20049,CSCLIFE@EC2004A,HKD,2390000,0.255
20053,CS-HSBC@EC2001A,HKD,0,0.018
20056,CS-CKH @EC2006A,HKD,50000,0.046
20064,MBTENCT@EC2001E,HKD,0,
20065,MBTENCT@EC2001F,HKD,0,
20070,JPPINAN@EC2006A,HKD,20000,1.1
20072,JP-HKEX@EC2005A,HKD,2180000,0.048
20079,GS-HSBC@EC2001A,HKD,0,0.01
20084,BIPINAN@EC2012A,HKD,0,0.148
20092,CSSUNAC@EC2007A,HKD,2100000,0.225
20096,SG-HSI @EC2001A,HKD,3420000,0.021
20109,MBZCRRC@EC2005A,HKD,0,0.01
20110,MB-SUNY@EC2001B,HKD,0,
20111,MB-CKH @EP2003B,HKD,2955000,0.031
20112,MB-SHKP@EP2001A,HKD,0,
20115,BPTENCT@EC2002C,HKD,50000,0.25
20116,BPTENCT@EC2003B,HKD,910000,0.179
20117,BPTENCT@EP2003C,HKD,5100000,0.016
20118,BP-HKEX@EC2003A,HKD,31840000,0.083
20119,JP-HSI @EC2001B,HKD,26650000,0.138
20130,SGFTA50@EC2002A,HKD,10000,0.26
20132,MB-HKEX@EC2006A,HKD,10000,0.04
20139,VTCP&amp;CC@EC2001A,HKD,0,
20140,VT-SHKP@EC2001A,HKD,0,
20142,VT-SHKP@EP2001B,HKD,0,
20143,JPCLIFE@EC2004A,HKD,0,0.255
20146,JPPETCH@EC2001A,HKD,0,0.01
20153,GSHSCEI@EC2003A,HKD,3600000,0.184
20158,MB-BYD @EC2005A,HKD,2500000,0.01
20159,GS-CGDN@EC2002A,HKD,50000,0.125
20163,CSCSAIR@EC2005A,HKD,1740000,0.119
20167,MBTENCT@EP2001G,HKD,0,
20168,MBTENCT@EP2001H,HKD,0,
20169,MBPINAN@EC2204A,HKD,500000,0.166
20170,MBFOSUN@EC2004A,HKD,147500,0.215
20177,JP-BEA @EC2003A,HKD,0,0.017
20178,JP-BOCL@EP2005A,HKD,50000,0.033
20190,CSXIAMI@EP2002A,HKD,6084000,0.01
20196,GS-BOCL@EC2001B,HKD,3083000,0.039
20197,MB-SDWG@EC2006A,HKD,440000,0.29
20206,GS-GAC @EC2004A,HKD,200000,0.225
20207,GSCLIFE@EC2003A,HKD,0,0.44
20220,MBEVERG@EC2004A,HKD,580000,0.13
20223,MB-HKEX@EP2003A,HKD,3280000,0.067
20224,MB-GAC @EC2003A,HKD,0,0.46
20225,MBBOCHK@EC2001A,HKD,0,
20228,CS-GAC @EC2004A,HKD,500000,0.228
20239,CS-SBPH@EC2002A,HKD,0,0.3
20248,GS-CGDN@EC2004A,HKD,0,0.182
20254,MBLININ@EC2010A,HKD,0,0.58
20262,UBHSCEI@EP2003B,HKD,1580000,0.022
20265,JP-HKEX@EP2004A,HKD,740000,0.126
20268,JPZHJIN@EC2011A,HKD,190000,0.145
20306,MBTENCT@EC2012A,HKD,3195000,0.115
20309,VT-HSBC@EC2001A,HKD,0,
20311,VTPINAN@EC2012A,HKD,0,0.131
20313,VTTENCT@EC2001A,HKD,0,
20314,VT-HKEX@EC2001A,HKD,0,
20315,MB-SUNY@EC2001C,HKD,0,
20316,MB-SJM @EC2010A,HKD,1520000,0.152
20318,BPTENCT@EC2001I,HKD,0,
20319,SGJIANC@EC2007A,HKD,0,0.218
20325,BPTENCT@EP2001J,HKD,0,
20330,MBPINAN@EC2101A,HKD,100000,0.133
20332,BPPINAN@EC2004A,HKD,1460000,0.027
20338,JP-HSI @EP2001C,HKD,48140000,0.011
20349,JP-MTRC@EC2001A,HKD,0,0.012
20356,VT-HKEX@EC2003A,HKD,0,0.025
20357,VT-NWD @EC2007A,HKD,0,0.036
20358,VT-ICBC@EP2001A,HKD,0,
20368,JPPINAN@EC2106A,HKD,2700000,0.144
20373,CSPINAN@EP2003B,HKD,550000,0.063
20374,CS-AIA @EP2004A,HKD,340000,0.074
20376,CS-VITA@EC2007A,HKD,0,0.016
20379,SGHSCEI@EP2003C,HKD,330000,0.013
20394,UBSPDRG@EC2008A,HKD,1800000,0.165
20400,MBCSA50@EC2001A,HKD,0,
20406,CS-GEG @EC2012A,HKD,135000,0.29
20413,SG-AIA @EP2004A,HKD,0,0.071
20414,SG-BOCL@EP2004A,HKD,200000,0.023
20429,VTMTUAN@EC2002A,HKD,0,2.32
20432,VTPINAN@EC2002A,HKD,0,0.01
20434,VT-HSBC@EC2001B,HKD,0,
20435,MB-HKEX@EC2001A,HKD,0,
20437,BI-HSBC@EC2001A,HKD,0,0.022
20441,CSPINAN@EC2101A,HKD,200000,0.127
20444,MBCRPOW@EC2007A,HKD,410000,0.098
20445,JPSPDRG@EC2008A,HKD,120000,0.182
20446,JP-HSBK@EC2001A,HKD,0,0.012
20447,JPPINAN@EC2012D,HKD,0,0.09
20448,JP-VITA@EC2001A,HKD,0,
20449,CS-VITA@EC2001A,HKD,0,
20455,VTBOCHK@EC2004B,HKD,0,0.015
20459,GS-AIA @EP2004A,HKD,7310000,0.065
20465,GS-HTSE@EC2001A,HKD,0,
20482,CS-ICBC@EC2001A,HKD,0,
20484,CS-CMB @EC2001A,HKD,0,
20488,CS-CMB @EP2001B,HKD,0,
20492,JPLININ@EC2001A,HKD,0,
20495,JPSPDRG@EC2001A,HKD,0,
20496,JPBOCOM@EC2001A,HKD,0,
20497,SGBOCOM@EP2002A,HKD,100000,0.166
20498,SG-HSBK@EC2004A,HKD,20000,0.012
20507,BPPINAN@EC2001C,HKD,0,
20509,BP-MTRC@EC2001A,HKD,0,
20511,UBTRAHK@EC2002A,HKD,0,0.013
20512,JP-AIA @EP2004A,HKD,600000,0.071
20514,JPBOCOM@EP2001B,HKD,0,
20515,JP-CMB @EC2001A,HKD,0,
20516,JP-ZAOL@EC2001A,HKD,0,
20517,CS-MTRC@EC2001A,HKD,0,
20518,CS-CEVB@EC2001A,HKD,0,
20521,CSAVICN@EC2012A,HKD,550000,0.091
20524,CS-ZAOL@EC2001A,HKD,0,
20528,VTPETCH@EC2001B,HKD,0,
20529,VT-CUNI@EC2001A,HKD,0,
20530,VT-CTWR@EC2001A,HKD,0,
20544,VT-MTRC@EC2002A,HKD,0,0.01
20545,VTLENOV@EC2003A,HKD,0,0.041
20547,SG-BOCL@EC2001A,HKD,20000,0.085
20553,SG-CGHL@EC2001A,HKD,0,
20555,SG-HSBC@EC2003A,HKD,1000000,0.024
20559,GS-YZCM@EC2001A,HKD,0,
20560,GS-NCI @EC2001A,HKD,0,
20564,JPPINAN@EC2010B,HKD,0,0.156
20568,MB-CTWR@EC2002B,HKD,0,0.02
20569,BPMTUAN@EC2002A,HKD,300000,2.58
20570,BP-HKEX@EC2002B,HKD,0,0.019
20572,BPGEELY@EC2002A,HKD,0,0.2
20573,JPMTUAN@EP2001A,HKD,0,0.01
20574,JPSPDRG@EP2001B,HKD,0,0.012
20575,JP-VITA@EC2007A,HKD,0,0.016
20580,JPMTUAN@EC2001B,HKD,0,
20582,CS-SHKP@EP2001A,HKD,0,0.215
20590,CS-GWMC@EC2004B,HKD,1540000,0.116
20592,CSGDINV@EC2004A,HKD,0,0.109
20593,CS-CGS @EC2001A,HKD,0,
20594,SGCITSE@EC2001A,HKD,24185000,0.208
20600,SG-HKEX@EC2002A,HKD,4230000,0.019
20612,HSTENCT@EP2001A,HKD,0,
20613,HSPINAN@EC2003B,HKD,15887500,0.122
20614,CSPINAN@EC2102A,HKD,300000,0.105
20625,UBMTUAN@EP2001A,HKD,0,0.01
20626,JP-CRCC@EC2001A,HKD,0,
20630,HSPINAN@EC2002A,HKD,0,0.146
20631,HSPINAN@EC2009A,HKD,50000,0.098
20640,CS-CCSC@EC2001A,HKD,0,
20641,CSXINYI@EC2001A,HKD,0,
20643,VT-SHKP@EC2001C,HKD,0,0.02
20645,VT-CLP @EC2004A,HKD,0,0.062
20651,GSMTUAN@EC2006A,HKD,0,0.63
20660,MBSUNRT@EC2006A,HKD,0,0.365
20661,MBPINAN@EC2002A,HKD,0,0.015
20662,MB-HSBK@EC2002A,HKD,0,0.02
20664,MB-SZIG@EC2002A,HKD,0,0.098
20665,MBWHARF@EC2005A,HKD,940000,0.038
20666,MB-BYD @EC2002A,HKD,0,0.01
20667,MB-MTRC@EC2003A,HKD,50000,0.096
20668,MB-CGDN@EC2008A,HKD,400000,0.14
20671,MBLENOV@EC2003A,HKD,0,0.013
20672,JP-HSI @EP2001D,HKD,25310000,0.052
20673,JP-WYNN@EP2001A,HKD,460000,0.013
20674,JPAMCS3@EP2001A,HKD,0,0.017
20677,JPPINAN@EP2003B,HKD,0,0.066
20680,JP-GEG @EP2001A,HKD,0,0.012
20686,CSNDPHL@EC2003A,HKD,590000,0.194
20712,HT-BAIC@EC2006A,HKD,0,0.019
20714,GSCITSE@EC2003B,HKD,5690000,0.048
20715,UBTBREW@EC2004A,HKD,3700000,0.063
20717,HTPINAN@EC2006A,HKD,0,0.169
20719,HTPINAN@EC2006B,HKD,0,0.135
20720,HTPINAN@EC2009A,HKD,0,0.123
20721,HTPINAN@EC2012A,HKD,1000000,0.096
20723,HTPINAN@EC2103A,HKD,0,0.071
20726,MB-AAC @EP2006A,HKD,1450000,0.037
20727,MB-NCI @EP2005A,HKD,0,0.435
20729,MB-DFMG@EC2006B,HKD,442000,0.435
20737,BPTENCT@EC2002D,HKD,6460000,0.06
20739,BPPINAN@EC2004B,HKD,0,0.015
20741,BP-HKEX@EC2002C,HKD,0,0.015
20742,BPXIAMI@EC2002A,HKD,400000,0.246
20743,BPXIAMI@EC2004A,HKD,4793000,0.194
20747,MB-BRIC@EC2002A,HKD,4000,1.92
20748,MBGEELY@EC2002A,HKD,1065000,0.192
20757,MB-CSPC@EC2004A,HKD,680000,0.315
20769,JPCLIFE@EC2001A,HKD,1020000,0.035
20772,CSFUYAO@EC2001A,HKD,0,0.012
20773,CSTBREW@EC2006A,HKD,220000,0.122
20776,VTPINAN@EP2001A,HKD,0,0.174
20777,VT-GEG @EC2002A,HKD,1080000,0.079
20779,GS-ACMT@EC2001A,HKD,3420000,0.51
20784,GSCITSE@EC2009A,HKD,1050000,0.216
20789,MBTENCT@EC2001I,HKD,2200000,0.027
20791,MBTENCT@EC2001J,HKD,0,0.28
20792,MBTENCT@EP2001K,HKD,3130000,0.029
20793,MBCRGAS@EC2006A,HKD,300000,0.455
20794,MBXIAMI@EC2003A,HKD,4969000,0.132
20796,UBMTUAN@EC2006A,HKD,10000,0.61
20797,UB-SHKP@EP2001A,HKD,1670000,0.122
20814,CS-SHKP@EC2003A,HKD,100000,0.012
20820,JP-CLIT@EC2001A,HKD,0,0.01
20825,JPNTRAG@EC2001A,HKD,0,0.01
20826,JPPINAN@EC2001B,HKD,0,0.015
20827,JP-ZGHL@EC2001A,HKD,0,0.6
20828,JP-CRBH@EC2001A,HKD,6582000,0.103
20829,JPTBREW@EC2001A,HKD,30000,0.022
20830,JP-SHKP@EP2006A,HKD,0,0.315
20832,VTZIJIN@EC2002A,HKD,0,0.58
20835,VT-AIA @EC2001A,HKD,0,0.01
20859,SGPINAN@EC2006A,HKD,1150000,0.075
20860,SGPINAN@EC2102A,HKD,7550000,0.062
20865,UB-AAC @EP2001A,HKD,0,0.01
20871,GSSUNAC@EC2001A,HKD,110000,0.83
20874,MB-L&amp;F @EC2007A,HKD,0,0.021
20878,MB-CMB @EP2002A,HKD,0,0.02
20879,MB-MTRC@EP2003B,HKD,5370000,0.198
20883,BP-AIA @EC2002A,HKD,0,0.012
20890,BI-CKH @EC2006A,HKD,250000,0.037
20893,MB-CTWR@EC2007B,HKD,0,0.02
20897,CS-LINK@EC2012A,HKD,0,0.034
20899,CS-LINK@EP2010A,HKD,0,0.295
20904,JPMTUAN@EP2003B,HKD,0,0.01
20906,JPEVERG@EC2001A,HKD,0,0.01
20907,JPMELCO@EC2001A,HKD,574000,0.13
20908,SG-BBMG@EC2001A,HKD,1128000,0.06
20910,SG-MNIU@EC2001A,HKD,0,0.01
20912,SGCMOLY@EC2001A,HKD,12000,0.77
20926,GSGEELY@EC2001A,HKD,0,0.305
20927,MBTENCT@EC2002A,HKD,0,0.02
20929,MBTENCT@EC2002B,HKD,0,0.02
20932,MBTENCT@EC2002C,HKD,11243000,0.029
20933,MB-CTWR@EP2002C,HKD,0,0.295
20934,MB-CRSC@EC2004A,HKD,0,0.022
20935,MB-CSPC@EC2005A,HKD,0,0.74
20943,UBFTA50@EC2003A,HKD,865000,0.029
20945,UB-SUNY@EP2001A,HKD,0,0.014
20951,UB-AIA @EP2004A,HKD,2340000,0.069
20952,UB-MGMC@EC2001A,HKD,0,0.01
20953,UB-SJM @EC2001A,HKD,0,0.017
20958,JPKINGD@EC2003A,HKD,0,0.225
20959,CSKINGD@EC2004B,HKD,1300000,0.135
20960,CSMEITU@EC2001A,HKD,0,0.01
20973,MB-CRRC@EC2012A,HKD,0,0.02
20974,CSKSOFT@EC2001A,HKD,1200000,0.237
20977,CS-SUNY@EP2001A,HKD,0,0.012
20978,CSMTUAN@EP2006A,HKD,0,0.02
20986,GSGEELY@EC2004A,HKD,280000,0.164
20988,VTCNOOC@EC2002A,HKD,0,0.057
20991,HS-AIA @EC2001A,HKD,0,0.01
20993,UB-CKA @EC2001A,HKD,0,0.01
20995,UB-CPIC@EC2001A,HKD,0,0.026
20997,UB-ZAOL@EC2002A,HKD,417000,0.56
21013,BPPETCH@EC2002A,HKD,0,0.019
21014,BP-ICBC@EC2002A,HKD,6100000,0.155
21015,BP-BYD @EC2002A,HKD,0,0.019
21017,BPPINAN@EC2101A,HKD,0,0.136
21018,MBXIAMI@EP2002A,HKD,0,0.01
21019,MB-CGS @EC2107A,HKD,3782500,0.22
21020,MBHDLIH@EC2111A,HKD,500000,0.171
21021,MBCNOOC@EC2002A,HKD,1220000,0.16
21022,MB-HSBK@EP2002B,HKD,0,0.51
21032,JPKINGB@EC2002A,HKD,420000,0.295
21033,JP-KBLH@EC2001A,HKD,0,0.48
21035,EA-CNBM@EC2107A,HKD,0,0.305
21036,JPGEELY@EC2001A,HKD,0,0.66
21037,HS-BOCL@EC2001A,HKD,2000000,0.085
21040,SGGEELY@EC2001A,HKD,650000,0.425
21043,JPSANDS@EP2001A,HKD,0,0.01
21044,JP-AIA @EC2001A,HKD,256000,0.017
21046,JP-CSPC@EC2001B,HKD,0,0.81
21048,BIGEELY@EC2003A,HKD,0,0.375
21051,JPGEELY@EP2001B,HKD,0,0.01
21052,CSGEELY@EC2002A,HKD,0,0.35
21053,CSGEELY@EC2004A,HKD,320000,0.178
21054,CS-KBLH@EC2003A,HKD,0,0.31
21056,GS-BYD @EC2001A,HKD,0,0.011
21057,GSXIAMI@EC2007A,HKD,1342000,0.242
21067,MBGEELY@EP2004A,HKD,0,0.015
21068,MBCLIFE@EC2002A,HKD,160000,0.245
21070,MBHEGAN@EC2002A,HKD,0,0.019
21071,MB-SGC @EC2006A,HKD,1248000,0.139
21072,MB-BYD @EC2102A,HKD,600000,0.089
21073,UB-HSBK@EP2001A,HKD,0,0.38
21074,UBGEELY@EC2004A,HKD,26490000,0.17
21077,JP-BYD @EC2001A,HKD,0,0.013
21078,JPPINAN@EC2102A,HKD,0,0.082
21081,SGCCOAL@EC2001A,HKD,0,0.021
21082,SG-CRRC@EC2011A,HKD,810000,0.114
21091,MBTENCT@EC2002D,HKD,31915000,0.113
21093,MBTENCT@EC2002E,HKD,0,0.78
21094,MBTENCT@EP2002F,HKD,50000,0.014
21095,MB-CTWR@EC2003A,HKD,0,0.02
21096,MBLININ@EC2005A,HKD,325000,0.117
21098,UB-SUNY@EC2003A,HKD,0,0.47
21107,JP-GEG @EC2001B,HKD,0,0.01
21108,CS-CSPC@EP2003A,HKD,0,0.015
21109,JP-TTI @EC2001A,HKD,10630000,0.14
21110,CSCCOAL@EC2001A,HKD,0,0.013
21115,CSBOCHK@EP2002B,HKD,0,0.218
21118,GS-HSI @EC2001A,HKD,21900000,0.016
21121,JPTRAHK@EC2002A,HKD,60000,0.014
21122,CS-CGSH@EC2001A,HKD,333000,0.177
21124,CSZHJIN@EC2001A,HKD,145000,0.015
21161,GS-PICC@EC2004A,HKD,3490000,0.104
21178,MBHUAHO@EC2006A,HKD,20000,0.425
21179,JP-CGDN@EP2010A,HKD,0,0.039
21180,MBEVERG@EC2004B,HKD,100000,0.024
21189,MB-SBPH@EC2007A,HKD,200000,0.247
21190,UB-HKEX@EP2003A,HKD,300000,0.104
21192,JP-HKEX@EC2002A,HKD,15940000,0.021
21202,JP-IGG @EC2001A,HKD,0,0.012
21203,CS-CRSC@EC2001A,HKD,0,0.012
21206,GSTENCT@EC2001A,HKD,23430000,0.047
21207,GS-HKEX@EC2002A,HKD,2750000,0.018
21208,SG-CTEL@EC2001A,HKD,0,0.01
21210,SGKINGD@EC2001A,HKD,0,0.087
21211,SG-MGMC@EC2001A,HKD,0,0.013
21217,SG-SHKP@EC2001A,HKD,0,0.01
21230,SG-HKEX@EC2001A,HKD,0,0.012
21242,SGPINAN@EP2001E,HKD,70000,0.038
21244,HSFTA50@EC2003A,HKD,32548500,0.038
21249,HSAMCS3@EC2001A,HKD,3244000,0.052
21251,HSCSA50@EP2011B,HKD,20410000,0.061
21257,MB-CKA @EC2002A,HKD,0,0.01
21260,JPXIAMI@EP2003A,HKD,5206000,0.01
21269,VTCLIFE@EC2001A,HKD,0,0.033
21274,VT-HSBK@EC2001A,HKD,0,0.014
21277,VT-MTRC@EC2003A,HKD,0,0.013
21279,VTCP&amp;CC@EC2003A,HKD,0,0.018
21281,HT-SUNY@EC2002A,HKD,0,0.46
21287,HT-BYD @EC2001A,HKD,0,0.011
21293,UB-GWMC@EC2001A,HKD,276000,0.035
21300,SGSANDS@EP2001A,HKD,0,0.011
21308,CSYIHAI@EC2004A,HKD,630000,0.12
21310,CSAYUAN@EC2001A,HKD,40000,0.101
21311,CS-CSPC@EC2003B,HKD,0,0.365
21314,GS-CSPC@EC2001A,HKD,200000,0.37
21315,MBPINAN@EC2002B,HKD,1030000,0.032
21319,MBPINAN@EC2002C,HKD,0,0.01
21322,MBTENCT@EP2002G,HKD,230000,0.01
21327,MB-CSPC@EC2008A,HKD,460000,0.47
21328,BIXIAMI@EC2007A,HKD,272000,0.243
21341,BITENCT@EC2001A,HKD,20920000,0.085
21344,BP-HKEX@EP2002D,HKD,8435000,0.041
21346,BP-SUNY@EC2002A,HKD,0,0.88
21361,UBCPAIR@EC2003B,HKD,0,0.042
21362,JP-CRSC@EC2001A,HKD,0,0.014
21368,CSXIAMI@EC2001B,HKD,17967000,0.238
21369,CS-CMS @EC2001A,HKD,0,0.42
21375,CS-LUYE@EC2002A,HKD,6087500,0.051
21383,GS-HSBC@EC2003B,HKD,100000,0.013
21389,MB-AGBK@EC2006A,HKD,40000,0.04
21397,GSGEELY@EC2001B,HKD,0,0.365
21408,UBXIAMI@EP2003B,HKD,1660000,0.01
21409,MBSANDS@EC2002B,HKD,898000,0.033
21410,MBSANDS@EP2002C,HKD,0,0.01
21411,MB-ICBC@EP2003A,HKD,0,0.01
21425,MB-AIA @EC2108A,HKD,2290000,0.17
21429,MBLENOV@EP2003B,HKD,186000,0.285
21430,MB-NCI @EC2005B,HKD,440000,0.03
21432,MB-HKEX@EP2002A,HKD,925000,0.01
21433,MB-GEG @EC2002A,HKD,9650000,0.138
21434,MB-GEG @EC2107A,HKD,900000,0.56
21435,MBHLAND@EC2001A,HKD,0,
21436,CS-HSBC@EC2003B,HKD,0,0.028
21442,JP-LUYE@EC2002A,HKD,750000,0.036
21469,MB-FORT@EC2007A,HKD,200000,0.065
21470,MB-LINK@EC2004A,HKD,0,0.014
21475,MB-HKEX@EC2012A,HKD,0,0.031
21476,MBXIAMI@EC2001C,HKD,0,
21477,MBXIAMI@EC2002B,HKD,43800,1.21
21478,UB-KECL@EC2001A,HKD,0,0.01
21480,JPLENOV@EP2001A,HKD,0,0.57
21484,GSXIAMI@EC2005A,HKD,4000,0.265
21491,BITENCT@EP2002B,HKD,0,0.01
21493,BI-HKEX@EC2002A,HKD,0,0.025
21497,BI-HKEX@EC2005A,HKD,0,0.053
21498,BI-HKEX@EP2002B,HKD,1050000,0.046
21500,BI-HKEX@EP2003A,HKD,0,0.14
21504,JP-CAR @EC2008A,HKD,0,0.022
21505,BIXIAMI@EC2001B,HKD,7468000,0.237
21514,HSXIAMI@EC2001B,HKD,440000,0.24
21516,HSXIAMI@EC2007A,HKD,1042000,0.241
21517,HS-CMOB@EC2001A,HKD,0,0.01
21519,HS-CTWR@EC2001A,HKD,0,0.01
21520,UB-MNIU@EC2001A,HKD,0,0.01
21522,JP-HKEX@EP2002B,HKD,184260000,0.046
21524,JP-MTRC@EP2002A,HKD,0,0.55
